Tamb,I,Tcool_in,mass_flowrate,eff_gain,Tp_no_cool,Tp_cool
38.7,572,26.88480142551223,0.0003020408163265306,0.0154729848998663,326.782398549471,311.8415425835383
37.9,373,25.93922071224101,0.0001,0.0126835309918585,320.906497637101,311.037091159128
36.0,158,29.570941795210445,0.0001,0.00631546380854577,313.396123331383,309.1421648509349
26.700000000000003,146,24.77809073268105,0.0001,0.00366593240983992,303.904594545158,299.8497415540988
30.0,360,23.93482787541723,0.0001,0.00939930673334399,312.934850348117,303.14705881265314
33.1,558,24.30536752682879,0.0001,0.0139450772105714,321.115021836076,306.2464945786723
35.6,714,25.282075157098888,0.0001,0.0171557550548755,327.468680545253,308.74713959633397
37.3,812,26.10092033728638,0.0001,0.0191359936457125,331.515471750327,310.4476764549154
38.5,849,24.074588667055952,0.0003020408163265306,0.0211419135817425,333.545306679093,311.642852257083
39.3,822,26.4499375374549,0.0003020408163265306,0.0197928916111506,333.615909069251,312.4450193261028
39.5,731,25.824422463435376,0.0003020408163265306,0.0188704173623698,331.538994898301,312.6416653040686
39.3,574,23.223386294225097,0.0003020408163265306,0.0180887916627863,327.401520533207,312.4341817915879
38.3,375,25.770238682529627,0.0001,0.0130612954601996,321.344436329771,311.4361449120108
35.2,159,27.584528928141637,0.0001,0.00709744436017028,312.634818983567,308.3401248965094
26.8,143,29.082013910245482,0.0065653061224489806,0.00355749310837084,303.920490961849,299.9569813721596
30.200000000000003,356,22.72735465403705,0.0001,0.0100667885047292,313.021286160433,303.3445293387409
33.2,556,27.515866262927187,0.003938775510204082,0.0133199831395213,321.157988587705,306.3518559830608
35.4,711,26.649421661696547,0.0003020408163265306,0.0167935759770364,327.205657506111,308.54979911766077
37.1,810,24.907439280811353,0.0003020408163265306,0.0193742057924015,331.280255785357,310.2459083699809
38.3,846,25.74338514572514,0.0003020408163265306,0.0200811842018701,333.286288923190,311.44603546139075
39.1,815,23.509137960339913,0.0003020408163265306,0.0212420108852535,333.257241547471,312.24011028530737
39.400000000000006,719,25.527578124761682,0.0003020408163265306,0.0188103640195841,331.145827890472,312.5410701663526
39.2,564,26.71060839458196,0.0003020408163265306,0.0157310456046637,327.053097222112,312.3402025815582
38.2,366,26.55167771800857,0.0001,0.0123828306109123,321.014474402332,311.3374862770538
35.6,152,25.130686893966878,0.0001,0.00881148765956629,312.841790882378,308.73501947682524
28.1,141,28.605219025858847,0.005151020408163266,0.00349696947847120,305.147923081107,301.25385250382544
31.9,355,25.260411594595418,0.0001,0.00954037216354930,314.637999833366,305.0459554384616
35.300000000000004,557,26.61973387918649,0.0001,0.0137654127715109,323.175755176461,308.4466721593611
38.0,718,26.663130735475928,0.0003020408163265306,0.0174316410414228,329.812536573436,311.14545386462765
39.5,822,21.841286588335947,0.0003020408163265306,0.0225084837450686,333.801016038936,312.6366656724948
40.5,862,26.748442375257593,0.0003020408163265306,0.0208175760584850,335.711427008741,313.6442971600296
41.1,826,22.430742149879947,0.0003020408163265306,0.0230621311434600,335.380426476888,314.2349945333531
41.3,721,20.936752185453617,0.0003020408163265306,0.0226860453094505,332.971070533713,314.4298364117277
41.0,565,22.570035070559918,0.0003020408163265306,0.0193937924556256,328.784951084962,314.1299036351464
39.8,363,21.725351526165483,0.0003020408163265306,0.0165022594230767,322.482491836190,312.9262590818217
37.0,401,26.970655220181985,0.0001,0.0119611200212901,320.766036599322,310.14103721981445
34.4,190,25.494640760969805,0.0001,0.00835700904014094,312.677044814839,307.5385381260466
24.700000000000003,126,29.746934287073596,0.007979591836734695,0.00315239043701386,301.376475231186,297.8614259618099
27.5,329,28.37081452096283,0.0071714285714285725,0.00811155657182860,309.682722079935,300.65845406192284
30.9,540,23.574111445035893,0.0001,0.0131926081375714,318.557832002030,304.0486663349211
34.1,732,25.818988424859345,0.003130612244897959,0.0173422760784291,326.524919435001,307.2510579152663
36.8,888,21.963403100742045,0.0003020408163265306,0.0220868212913308,332.946268962254,309.9429607653973
38.6,995,22.898120784601392,0.0003020408163265306,0.0240451897784360,337.229306427769,311.74371508070413
39.7,1036,23.509275719338095,0.0003020408163265306,0.0248349689025710,339.227335082426,312.84373087406135
40.3,1012,22.28591984497472,0.0003020408163265306,0.0253683581642444,339.190356788153,313.44005696139635
40.5,925,28.577474388890877,0.0001,0.0213154733611856,337.255155272291,313.6488037588142
40.3,788,23.31682044262679,0.0003020408163265306,0.0215855145748247,333.700907228326,313.43712188405243
39.7,607,21.64757750357822,0.0003020408163265306,0.0197883353700402,328.614479713196,312.83144562669753
38.5,400,27.838200476920427,0.0001,0.0122439422919456,322.184216008688,311.63991741277334
35.9,184,20.62547487478242,0.0001,0.0122765291711316,313.990491893924,309.0273469362066
26.8,115,26.035844042542276,0.003130612244897959,0.00287233348635667,303.147321173049,299.95109877809637
29.4,310,23.749809642798674,0.0001,0.00834494584404954,311.013335422614,302.5467248201768
32.800000000000004,517,26.260653229584037,0.0001,0.0124545127159949,319.763765348638,305.9495474699337
36.4,704,23.676845083176485,0.0003020408163265306,0.0181020000132677,327.963572416413,309.5427502171623
38.8,860,22.47856795681799,0.0003020408163265306,0.0223267936055829,334.094368939243,311.9397905431795
40.2,966,19.160438860689815,0.0003020408163265306,0.0264461071589204,337.980978841733,313.3338305427482
41.1,1000,25.786942183359304,0.0003020408163265306,0.0237243726028835,339.627578467704,314.24449603695115
41.8,906,25.136054080143015,0.0003020408163265306,0.0229809736683159,337.984592900517,314.9401660355037
41.6,772,21.970267981582616,0.0003020408163265306,0.0228879331308447,334.513377522409,314.7321866878274
40.8,595,26.831571005548984,0.0003020408163265306,0.0170152907874515,329.351406232733,313.93828721850343
39.6,391,23.569925081357937,0.0003020408163265306,0.0155013709113129,323.011546578816,312.7304016891947
37.5,186,24.410074747561488,0.0001,0.0109074267137546,315.615650547701,310.63118424889393
26.6,120,27.26379871851658,0.005151020408163266,0.00299317068520594,303.087821532841,299.75368493075763
29.1,315,23.494948156955495,0.0001,0.00841203157045325,310.856687180945,302.2469087258582
32.1,520,23.162373473940733,0.0001,0.0134208301709875,319.175738094013,305.24544444010024
35.2,708,24.16322118273704,0.0003020408163265306,0.0172672833541660,326.942510118195,308.3457642049348
37.8,863,24.00518279752655,0.0003020408163265306,0.0210763200988429,333.246603786728,310.94424310699367
39.8,969,27.605386104513144,0.0001,0.0222977364983020,337.688835780841,312.9492593992549
41.2,1014,25.874268458645414,0.0003020408163265306,0.0239301485420594,340.057290885925,314.34476939322445
42.2,994,22.0927067982214,0.0003020408163265306,0.0261266986633841,340.484506191124,315.336040837725
42.7,911,27.897052983984775,0.0003020408163265306,0.0219678294756286,338.932756893118,315.84350447846725
42.6,776,20.75333272451067,0.0003020408163265306,0.0242592728333588,335.541809513763,315.7284197902036
42.1,597,28.635886921829183,0.0003020408163265306,0.0166490450980405,330.630598420333,315.23920551912596
40.900000000000006,392,23.632841326005344,0.0003020408163265306,0.0163027036775577,324.289956838256,314.0282737086153
38.400000000000006,185,24.697583663007492,0.0001,0.0112542597000864,316.473496971569,311.5300991229912
27.4,128,27.35279613493294,0.004342857142857144,0.00318547069968715,304.099250027486,300.55261855214036
30.3,329,25.79822055396732,0.0001,0.00811338996930782,312.396145695993,303.4491207188604
33.5,538,24.793296746236976,0.0001,0.0135623262658533,320.975772877344,306.64622536873276
36.4,729,25.920948309203702,0.0001,0.0174279743885667,328.595255603050,309.54717615591824
38.7,883,23.37320030333826,0.0003020408163265306,0.0221376484625429,334.570413808877,311.8420036880102
40.400000000000006,987,20.39077441209911,0.0003020408163265306,0.0261177623618548,338.674472021219,313.5360635154934
41.7,1031,24.368520713097105,0.0003020408163265306,0.0251674613746282,340.921938825268,314.84164364855945
42.5,1013,27.724449158612856,0.0003020408163265306,0.0235196778243422,341.215552466688,315.6457040765054
42.900000000000006,931,27.924328204106395,0.0003020408163265306,0.0223536605613485,339.601170341567,316.04362638040936
42.8,795,23.869183106222177,0.0003020408163265306,0.0226854295262927,336.194248255231,315.93388610869204
42.3,615,24.426479142225745,0.0003020408163265306,0.0196384981740885,331.269823115590,315.4319252017578
41.2,408,21.592001103069673,0.0003020408163265306,0.0180729427453076,324.988563412757,314.32454473866767
38.5,196,24.82282339455475,0.0001,0.0113721678545845,316.861684584892,311.6303750487691
28.200000000000003,129,24.428932288638894,0.0001,0.00431200046738144,304.917000672850,301.3461705034797
31.4,330,30.483430404265064,0.005959183673469389,0.00803132187494424,313.488830600785,304.5553700920967
34.800000000000004,539,26.1204363949266,0.0001,0.0135051216932111,322.236854513862,307.946293614187
37.4,730,26.974140627610826,0.0001,0.0173568474563201,329.553825249224,310.54728966042313
39.400000000000006,881,27.374185873988374,0.0001,0.0205671692989633,335.165363572028,312.5476960087099
40.6,982,24.381805533490805,0.0003020408163265306,0.0239585884274854,338.735342629017,313.74254385570026
41.5,1025,22.113529433957705,0.0003020408163265306,0.0262060090680122,340.595624027058,314.6379471013234
42.1,1005,28.25967918402657,0.0003020408163265306,0.0229464216521698,340.658827626750,315.24715998607365
42.3,921,21.818876270340326,0.0003020408163265306,0.0253481147885021,338.808474882809,315.4338512538006
42.0,785,26.87220890698389,0.0003020408163265306,0.0203571209466842,335.205667191058,315.14028179577593
41.400000000000006,606,22.741277154143155,0.0003020408163265306,0.0200555486667718,330.194780247138,314.530371255424
40.1,401,24.94371589954624,0.0003020408163265306,0.0150662116071262,323.750420376102,313.2321306313333
37.5,192,18.946169575259923,0.0003020408163265306,0.0145651692046693,315.774375964801,310.6218188672991
25.6,133,20.295840673275386,0.0001,0.00535558994282544,302.459766641817,298.7435915882994
28.700000000000003,339,21.47773159503021,0.0001,0.00969834799366050,311.114630230431,301.84460562945117
31.700000000000003,553,24.114352224239994,0.0001,0.0134860892131873,319.656993708501,304.84848935283304
33.800000000000004,747,26.2429254881992,0.004342857142857144,0.0177000753127634,326.626625674640,306.95263201987376
35.5,905,20.961405113002584,0.0003020408163265306,0.0222896192843538,332.174457256154,308.6438371260375
36.8,1010,24.520306181783987,0.0009081632653061226,0.0234073512134531,335.958649117739,309.94997661889045
37.8,1053,29.497079615057988,0.006767346938775511,0.0242542086340344,337.918054528113,310.95779234140997
38.5,1030,24.87132067673989,0.0001,0.0238567912936592,337.992359895761,311.6480551047574
38.900000000000006,943,21.13610282282705,0.0003020408163265306,0.0243366828087008,336.230188231100,312.0390358145464
39.0,805,22.056650412150322,0.0003020408163265306,0.0218790601936470,332.916400254694,312.1375497447208
38.5,623,26.953499201731802,0.0003020408163265306,0.0160547689662067,327.886529765428,311.64308537147355
37.3,396,24.469822547464712,0.0003020408163265306,0.0135678599690480,320.925070295134,310.4360660848886
31.5,976,29.641832932401844,0.009393877551020408,0.0230476547674538,330.289127916433,304.6673637014102
33.800000000000004,613,23.819286476581954,0.0001,0.0153550182704627,323.198509058074,306.94559449746527
33.2,391,24.38247703484082,0.0001,0.0112400643841381,316.844819359864,306.342931432211
31.200000000000003,199,21.402746737166247,0.0001,0.00910585500218013,309.777771645765,304.33717859845603
19.1,138,20.164608980046456,0.005555102040816327,0.00352755966031426,296.183594802385,292.25476098937054
22.200000000000003,345,28.669232347782913,0.00959591836734694,0.00864443927294465,304.986762106749,295.3685172786725
25.4,557,26.71011266833127,0.008585714285714287,0.0136890408728944,313.786988350038,298.56402758080867
28.1,750,21.318152049644887,0.005353061224489797,0.0181187531819821,321.394717805283,301.25404204822973
30.5,906,26.074170325760207,0.007979591836734695,0.0215426496016051,327.610097724851,303.6614262569278
32.6,1008,26.915817599442427,0.007979591836734695,0.0236850197432587,332.090466477044,305.76139223454766
34.300000000000004,1049,22.690422795639012,0.003938775510204082,0.0244722224423580,334.649644754515,307.4519635800089
35.5,1022,29.469738372568294,0.007979591836734695,0.0237590943711089,335.072388462880,308.66108639426324
36.1,943,27.830483296889245,0.005959183673469389,0.0219623891955215,333.668064064084,309.25552958099814
36.1,805,27.387192244507776,0.003938775510204082,0.0188734543547290,330.228495068193,309.25184795355307
32.5,206,25.09180933100566,0.0001,0.00768305626800416,311.241525260295,305.64147659699677
19.700000000000003,144,26.70686840027167,0.008989795918367348,0.00366025462274760,296.945232185256,292.86521055151115
22.6,362,26.690244942698648,0.008787755102040816,0.00905586769337104,305.839833639864,295.76474313701164
25.5,582,27.454143293281597,0.008989795918367348,0.0142810953109345,314.546681765357,298.6656738517538
28.0,780,25.164357190911435,0.007979591836734695,0.0188138330886698,322.078209708336,301.1615303919466
30.200000000000003,936,25.647605010564902,0.008181632653061224,0.0222480601300249,328.094402045049,303.3618393286034
31.9,1040,27.32587355327351,0.008585714285714287,0.0244575567320841,332.251969246880,305.0639957776305
33.300000000000004,1084,25.512295875994262,0.007373469387755103,0.0253240913753386,334.608987075816,306.45934142282704
34.300000000000004,1062,28.199203841725378,0.008181632653061224,0.0247463197421754,334.970207627706,307.4618077842622
34.9,976,26.627721297826085,0.00636326530612245,0.0227907142612656,333.389557059829,308.05622101973813
35.1,833,20.550394879781347,0.0003020408163265306,0.0211946915063305,330.005651190445,308.2422989365356
34.800000000000004,649,23.28523033893725,0.0003020408163265306,0.0166470192548032,325.064053249735,307.9436890455373
33.9,437,23.923610709142373,0.0001,0.0125888649098815,318.725557944280,307.04188874599566
31.4,218,26.813530409114403,0.0001,0.00618623446560531,310.486514432960,304.54663170616345
22.5,142,27.501549595217057,0.007979591836734695,0.00357911812223340,299.650941265443,295.661684688325
26.200000000000003,353,25.590587974641686,0.00636326530612245,0.00873622387558910,309.073718489314,299.356388946428
30.0,569,23.4131623996471,0.002322448979591837,0.0137786508475955,318.463542814540,303.15056206882525
32.800000000000004,765,32.7505726821136,0.009191836734693879,0.0181571037910828,326.153774121445,305.9660541719357
34.6,921,26.36881760218831,0.005757142857142858,0.0215845546909750,331.747573806283,307.75513201792495
36.1,1026,27.990970511337316,0.006767346938775511,0.0238023414581484,335.715635973333,309.2575595229124
37.2,1071,27.92817500583726,0.00636326530612245,0.0247021598410448,337.813806501988,310.35648891278385
38.0,1049,27.470557075874336,0.005151020408163266,0.0241554595470982,338.001782255245,311.15384000392123
38.6,964,22.252788562909608,0.0003020408163265306,0.0239086183655798,336.470744224722,311.7419399600763
38.7,827,28.796111758399473,0.0017163265306122451,0.0191990247257824,333.184683513555,311.85024295033605
38.3,645,25.557460690456896,0.0003020408163265306,0.0171314171048141,328.254472697466,311.441471755108
37.5,435,27.316589726512493,0.0001,0.0125039852427521,322.127527330492,310.64148691016135
35.2,218,23.125594029802745,0.0001,0.0107240362673938,314.208357708313,308.33362356158966
26.200000000000003,143,28.18959627470868,0.00636326530612245,0.00356553590696314,303.328641608866,299.3564733802794
29.6,356,22.768523906380135,0.0001,0.00973417635395312,312.441321748350,302.74564318665705
33.4,573,26.02473026375118,0.0001,0.0137566068728651,321.787968959679,306.54927678618606
36.5,771,22.462706284419625,0.0003020408163265306,0.0198743948129779,329.746135899453,309.6418808493616
38.400000000000006,924,19.882159234836347,0.0003020408163265306,0.0245364890628294,335.305385330109,311.53732518984356
39.900000000000006,1024,26.732372687352917,0.0001,0.0235351442248481,339.117856086929,313.0487294620283
40.900000000000006,1068,26.54678180456275,0.0003020408163265306,0.0243998618512659,341.087985266773,314.0475981533728
41.7,1050,26.069554404410315,0.0003020408163265306,0.0245831222468378,341.379336641210,314.844999571027
42.0,970,28.562916552023154,0.0003020408163265306,0.0221944718562552,339.721993723369,315.14712206239585
42.0,832,26.415223522070956,0.0003020408163265306,0.0212834860834296,336.360385011267,315.140479524733
41.5,650,23.533100600481248,0.0003020408163265306,0.0202219485045528,331.390460587506,314.6325014163886
40.400000000000006,440,20.42068451590737,0.0003020408163265306,0.0187716107556278,325.038364829299,313.52457482129324
37.4,223,27.61189374441989,0.0001,0.00931827986484767,316.495116911342,310.53770084288635
27.5,139,24.165653255138615,0.0001,0.00419763475225667,304.500921356835,300.64714016194796
31.1,348,22.398415682236923,0.0001,0.0106095927424078,313.678158954303,304.242225624593
34.9,564,23.404679512751624,0.0003020408163265306,0.0153283335062536,322.976763127829,308.0419294953789
38.400000000000006,757,25.797881345160338,0.0003020408163265306,0.0187304281018397,331.163014337296,311.5440786816906
40.7,911,26.30931228075028,0.0003020408163265306,0.0219213126260102,337.096488021134,313.84422066090565
42.2,1015,27.59500168466526,0.0003020408163265306,0.0234917899649128,340.990847381080,315.3460425588426
43.2,1062,23.72282772038144,0.0003020408163265306,0.0266321135345692,343.026139276526,316.33857016235356
43.8,1046,22.661225181669803,0.0003020408163265306,0.0272910072411922,343.187632244602,316.93534603448416
44.1,967,23.335260340166087,0.0003020408163265306,0.0259952564251082,341.567814182797,317.2343290644357
44.0,826,26.950227609725886,0.0003020408163265306,0.0219102880098622,338.064227511206,317.1378079254455
43.5,641,24.39747664871553,0.0003020408163265306,0.0206961760499943,333.048517752685,316.63033871226963
42.2,428,28.604103747355996,0.0003020408163265306,0.0143590522717362,326.459977109847,315.3354110066438
38.7,212,25.372623055989656,0.0001,0.0113695650350362,317.478874594342,311.8313202948993
28.700000000000003,129,25.189672818518375,0.0001,0.00413435206584916,305.410872391948,301.84662346546247
32.2,329,27.273479438665735,0.0001,0.00824072250532589,314.237465452202,305.3483828528377
35.9,536,24.227552542787453,0.0003020408163265306,0.0149411477763409,323.204793052936,309.0410310415263
39.3,726,22.276678640751488,0.0003020408163265306,0.0208093159001788,331.227383332406,312.4357440676798
41.900000000000006,875,22.50206425418238,0.0003020408163265306,0.0241175043807104,337.320317651494,315.03476247057495
43.8,972,22.13347862128182,0.0003020408163265306,0.0266171567181709,341.413997027664,316.93286796745326
45.1,1014,24.05741186517919,0.0003020408163265306,0.0267017920620815,343.604829348771,318.2348379924608
45.6,999,27.896595346875227,0.0003020408163265306,0.0245897934188465,343.702411708890,318.7403223959381
45.5,922,28.40383510118753,0.0003020408163265306,0.0231677870658210,341.768501745376,318.63975274825174
44.6,774,28.435701221379688,0.0003020408163265306,0.0206390515173360,337.352618991430,317.7382490816011
43.400000000000006,604,23.366605034901088,0.0003020408163265306,0.0208152579478475,332.034032641841,316.52794096020807
38.7,197,26.550109513436695,0.0001,0.0104393478544417,317.084318339695,311.83304936900504
44.6,821,25.973085116723926,0.0003020408163265306,0.0227342836927691,338.498027934180,317.7349626016864
47.7,985,23.091475752410727,0.0003020408163265306,0.0282549287932717,345.284553146310,320.8280313553432
48.5,964,26.67488163739025,0.0003020408163265306,0.0262439638453581,345.517951331575,321.63242366591464
48.900000000000006,887,22.79376205593863,0.0003020408163265306,0.0279047167651950,344.056963029240,322.02336189413063
48.7,756,20.338206892357494,0.0003020408163265306,0.0278095294347094,340.733018999822,321.81667966352705
47.7,593,25.58216628108522,0.0003020408163265306,0.0218232572469817,335.827088038543,320.8240877659773
45.6,394,20.852158798526823,0.0003020408163265306,0.0212064907314533,328.869697634396,318.7153203617083
42.400000000000006,193,26.292565765677274,0.0003020408163265306,0.0128221265620763,320.611885027841,315.52608987800943
31.9,109,28.027346039536212,0.0001,0.00400086694339510,308.028518033288,305.0455720647001
34.7,294,24.0519855033971,0.0001,0.0108839693742124,315.736128314200,307.8377049629216
37.4,499,21.150387220534316,0.0003020408163265306,0.0172451339888658,323.681279891535,310.5322988986105
42.400000000000006,839,23.29883518493499,0.0003020408163265306,0.0234162159295523,336.901657194331,315.5345184938705
46.2,738,21.70173447433167,0.0003020408163265306,0.0252360505592992,337.965107014546,319.3230116704171
44.1,392,22.865313527186782,0.0003020408163265306,0.0188533853983107,327.373653435878,317.2213812655451
41.400000000000006,190,23.718932155816375,0.0003020408163265306,0.0138761257195580,319.551750193510,314.5232928461069
34.6,115,24.91375183569765,0.0001,0.00782504299818886,310.862111546463,307.7355991985796
37.3,301,23.963204389384842,0.0001,0.0125656748831469,318.447857513744,310.43318166254505
40.3,499,27.50914681857395,0.0003020408163265306,0.0149362171551294,326.447510878042,313.4383075026664
43.0,676,28.790748949439045,0.0003020408163265306,0.0181950116112506,333.446655888362,316.1395778043361
45.0,837,24.21162391793162,0.0003020408163265306,0.0242309087704998,339.256705971579,318.13154525141096
46.7,948,26.63853210437698,0.0003020408163265306,0.0251307028667412,343.490753038876,319.83514993399467
47.8,993,25.900189219891562,0.0003020408163265306,0.0267137246654401,345.565238424852,320.9329057538026
48.5,973,20.438672694235137,0.0005040816326530613,0.0302174983138718,345.730932801047,321.6217799220066
48.7,890,24.41159094176131,0.0003020408163265306,0.0268131101873895,343.944251228469,321.8265831453767
48.400000000000006,759,25.904217220908436,0.0003020408163265306,0.0240908912758005,340.525831836602,321.52693347044664
47.6,588,21.764047631325223,0.0003020408163265306,0.0242099358534008,335.609592217573,320.7175231094189
46.5,392,26.5332886800998,0.0003020408163265306,0.0179396791524925,329.686681051655,319.62358400916764
43.7,192,27.731670496657948,0.0003020408163265306,0.0127001148380052,321.862483988538,316.8263104345452
39.1,301,24.63005926568247,0.0003020408163265306,0.0132624174449374,320.197153185468,312.2312131474768
42.400000000000006,502,28.387170273807754,0.0003020408163265306,0.0156456867815933,328.526616294294,315.5362479627151
45.1,686,25.814349793636882,0.0003020408163265306,0.0213270616186531,335.663449133158,318.23096999579957
46.900000000000006,839,23.7561809755064,0.0003020408163265306,0.0255952313693178,341.062023340135,320.02749554018135
48.0,943,27.524719567941858,0.0003020408163265306,0.0252103555206242,344.562254822165,321.13432556280446
48.7,985,25.335562051402807,0.0003020408163265306,0.0274172891512674,346.197169744805,321.8301925989246
49.2,955,25.12087939293237,0.0003020408163265306,0.0274442256241592,345.945427506571,322.32831809986675
49.400000000000006,887,22.23838549753246,0.0003020408163265306,0.0285380642432343,344.517419468380,322.52152847966823
47.400000000000006,381,28.077792240425413,0.0003020408163265306,0.0173268743348156,330.278383709689,320.52447157051444
45.1,185,23.266041945800204,0.0003020408163265306,0.0166225849097352,323.057058996029,318.2159728985008
36.7,289,24.41268438414437,0.0001,0.0117872813957597,317.549613783284,309.8347516563545
39.8,504,20.57979277019048,0.0003020408163265306,0.0191424936113318,326.097938374894,312.9272438321094
42.7,693,21.011401064266465,0.0003020408163265306,0.0230775240078104,333.586587497860,315.82694324731614
44.900000000000006,852,25.57212004544434,0.0003020408163265306,0.0235543491148132,339.527825785459,318.03439891640835
46.5,965,25.77215289805138,0.0003020408163265306,0.0257611679725745,343.713225901536,319.6343509585103
47.6,1012,25.647692657159887,0.0003020408163265306,0.0270046741132690,345.832516386763,320.73321541974485
48.400000000000006,994,28.288695824250834,0.0003020408163265306,0.0256353460718369,346.136021789175,321.5360338698067
48.8,916,26.835965947309983,0.0003020408163265306,0.0256973726474672,344.654623414798,321.9311696314447
48.8,783,23.185591115990086,0.0003020408163265306,0.0263477667843515,341.476202288505,321.922022105031
48.3,608,23.51707481309604,0.0003020408163265306,0.0237295674987344,336.762134269127,321.4197744042832
47.2,406,24.641863575610106,0.0003020408163265306,0.0198083673680870,330.712146465181,320.31937752358994
45.0,202,22.8297420505344,0.0003020408163265306,0.0170663103671666,323.396482553685,318.1157473412697
32.800000000000004,131,26.70045790865016,0.0001,0.00575070895260334,309.514754553773,305.9421676424026
36.2,336,27.860398501587053,0.0001,0.0100656770061738,318.297662849799,309.34260128899075
40.2,549,24.718882120924885,0.0003020408163265306,0.0173362687622294,327.621538709875,313.3346888427956
43.1,745,23.423026226561685,0.0003020408163265306,0.0224564766682687,335.244617129030,316.2315349704193
44.7,901,27.370525036852897,0.0003020408163265306,0.0230720150017142,340.528213052473,317.8389043789859
46.0,1006,27.337256372336903,0.0003020408163265306,0.0251754577143394,344.233473226844,319.138803505888
46.8,1048,25.70087069029358,0.0003020408163265306,0.0270438392420789,345.956544751270,319.9354571033763
47.2,1023,25.00604535166012,0.0003020408163265306,0.0273212291466294,345.728740788093,320.33302770574426
47.3,939,27.712074073741174,0.0003020408163265306,0.0246875166379588,343.825720684051,320.4357826947257
46.6,804,25.56278255083219,0.0003020408163265306,0.0238524962696139,339.939497248249,319.7304167238931
45.400000000000006,626,29.825611002179194,0.0003020408163265306,0.0181907809664483,334.467455088863,318.5361513637626
43.5,422,23.3123415022107,0.0003020408163265306,0.0185472280166607,327.556552918762,316.6238331193918
41.0,213,23.118235407836668,0.0003020408163265306,0.0143318671681805,319.759135711714,314.1234294490326
28.8,127,29.23776188993211,0.004948979591836736,0.00314388615197754,305.454792785111,301.95343994313504
32.0,328,26.60986207277864,0.0001,0.00845340011151951,314.017027074430,305.14755635237697
35.9,537,28.56576962817782,0.0001,0.0129096210127687,323.230535816258,309.0485885491381
39.2,726,26.977974354979516,0.0003020408163265306,0.0179925378023019,331.134000158244,312.344084943674
41.6,876,27.1741027762487,0.0003020408163265306,0.0213418685475425,337.068409612153,314.74342106137783
43.2,976,25.801282478455548,0.0003020408163265306,0.0242779167956896,340.962474571641,316.34036644651627
44.3,1020,25.561823509748844,0.0003020408163265306,0.0255501642665868,343.020444409900,317.4389678361363
44.900000000000006,1002,23.4375113249097,0.0003020408163265306,0.0268041761441913,343.136320589306,318.03385535848804
45.0,923,22.282913953591258,0.0003020408163265306,0.0265255722114907,341.333782043927,318.1300091059335
44.7,791,25.0938890738592,0.0003020408163265306,0.0229327012049675,337.860352081252,317.8326285863915
44.0,617,27.660611336478357,0.0003020408163265306,0.0186254434968764,332.923945176812,317.1346325131772
42.8,416,22.56294445546702,0.0003020408163265306,0.0185217842748905,326.731441979196,315.9236207176413
40.400000000000006,211,25.19070931733262,0.0003020408163265306,0.0125091183891615,319.118878531259,313.52802991075527
30.6,114,23.310876590332683,0.0001,0.00629981900101433,306.878482355630,303.7397424181068
33.1,303,25.123533534773337,0.0001,0.00944909996312298,314.419585004553,306.2425358951704
35.300000000000004,505,26.175926037691287,0.0001,0.0131099668727249,321.833639615963,308.44480406975845
37.0,691,26.179497701903408,0.0003020408163265306,0.0167752554578246,328.196552824850,310.1457812559301
38.3,849,25.600287897559515,0.0003020408163265306,0.0201708947180716,333.360679067583,311.4458501651775
39.3,959,21.701093937402774,0.0003020408163265306,0.0244548584963784,336.987863954705,312.43966000876395
40.1,1004,24.23360956729521,0.0003020408163265306,0.0241408387079293,338.814224992061,313.24361917238446
40.6,985,24.34057505329801,0.0003020408163265306,0.0240248307874808,338.808219729566,313.74253552381685
40.5,611,24.77953320153373,0.0003020408163265306,0.0183334402700486,329.470578510302,313.63558112409896
39.7,414,22.883701353655233,0.0003020408163265306,0.0163426933462586,323.699591496124,312.8295211067147
38.2,211,28.074195451486904,0.0001,0.00935877593572190,316.962511630950,311.33686101177193
27.4,133,27.38688549753818,0.004544897959183674,0.00330912963383565,304.237013020931,300.5527832630859
30.9,339,22.99428187504068,0.0001,0.0100222168399400,313.244605943757,304.0434183313338
34.4,552,26.35425149694713,0.0001,0.0134994999325176,322.192925891961,307.5476689615245
36.9,747,29.99191930293801,0.005151020408163266,0.0175075613169645,329.515070614991,310.05375946072536
38.7,902,24.593087023021788,0.0003020408163265306,0.0217745792033300,335.038937978904,311.8445237554373
39.900000000000006,1006,28.27941602437844,0.003130612244897959,0.0230626267059478,338.680805128721,313.051037241089
40.7,1052,23.723934202652586,0.0003020408163265306,0.0253836602655537,340.521192720476,313.8427041375503
41.3,1038,25.663318326215453,0.0003020408163265306,0.0244447224235582,340.727569456373,314.444735560565
41.6,962,28.05992609401487,0.0003020408163265306,0.0220611778919741,339.162748428267,314.74677436126785
41.5,828,25.737631306170833,0.0003020408163265306,0.0213674363522436,335.799702152032,314.64008661677417
41.1,651,22.106744268861096,0.0003020408163265306,0.0208944491063442,331.039228858444,314.2307395143459
40.3,444,22.927636073235448,0.0003020408163265306,0.0170861835897316,325.044743539439,313.42918804522884
38.400000000000006,230,23.967542168661268,0.0001,0.0122844926067608,317.658084864243,311.5297802989966
29.200000000000003,125,24.45855959964025,0.0001,0.00484885221494549,305.795177499676,302.3444003665374
32.800000000000004,325,23.385948628433752,0.0001,0.0106429968857707,314.712778069739,305.9405026611335
